50,1,8,Benniganahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
51,1,8,Vijnanapura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
52,1,8,K R Puram,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
53,1,8,Basavanapura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
54,1,8,Hudi,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
55,1,8,Devasandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
56,1,8,A Narayanapura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
57,1,8,C V Raman Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
58,1,8,New Tippasandara,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
59,1,8,Maruthi Seva Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
60,1,8,Sagayarapuram,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
61,1,8,S K Garden,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
62,1,8,Ramaswamy Palya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
63,1,8,Jayamahal,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
64,1,8,Rajamahal Guttahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
65,1,8,Kadu Malleshwar Ward,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
66,1,8,Subramanya Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
67,1,8,Nagapura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
68,1,8,Mahalakshimpuram,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
69,1,8,Laggere,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
70,1,8,Rajagopal Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
71,1,8,Hegganahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
72,1,8,Herohalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
73,1,8,Kottegepalya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
74,1,8,Shakthi Ganapathi Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
75,1,8,Shankar Matt,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
76,1,8,Gayithri Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
77,1,8,Dattatreya Temple,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
78,1,8,Pulikeshinagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
79,1,8,Sarvagna Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
80,1,8,Hoysala Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
81,1,8,Vijnana Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
82,1,8,Garudachar Playa,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
83,1,8,Kadugodi,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
84,1,8,Hagadur,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
85,1,8,Dodda Nekkundi,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
86,1,8,Marathahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
87,1,8,HAL Airport,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
88,1,8,Jeevanbhima Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
89,1,8,Jogupalya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
90,1,8,Halsoor,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
91,1,8,Bharathi Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
92,1,8,Shivaji Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
